,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type,isFraud
1832573,762135.72,762135.72,0.0,0.0,0.0,TRANSFER,1
5040726,375419.35,375419.35,0.0,269939.49,645358.83,CASH_OUT,1
6065267,418871.89,418871.89,0.0,134286.38,553158.26,CASH_OUT,1
4785577,143340.15,143340.15,0.0,459383.83,602723.98,CASH_OUT,1
1030257,112668.54,112668.54,0.0,0.0,0.0,TRANSFER,1
751772,21367.0,21367.0,0.0,898934.02,920301.02,CASH_OUT,1
6281470,10000000.0,16468916.64,6468916.64,0.0,0.0,TRANSFER,1
4011126,5166728.87,5166728.87,0.0,0.0,5166728.87,CASH_OUT,1
4199653,1754597.44,1754597.44,0.0,354948.04,2109545.48,CASH_OUT,1
1463995,53782.87,53782.87,0.0,0.0,53782.87,CASH_OUT,1
5988202,140333.35,140333.35,0.0,0.0,0.0,TRANSFER,1
1030158,114017.19,114017.19,0.0,2822872.88,2936890.07,CASH_OUT,1
3697322,149656.36,149656.36,0.0,42797.0,192453.36,CASH_OUT,1
6281569,150205.64,150205.64,0.0,0.0,0.0,TRANSFER,1
6221527,802483.88,802483.88,0.0,0.0,802483.88,CASH_OUT,1
6008661,4135944.29,4135944.29,0.0,0.0,0.0,TRANSFER,1
1030651,1980800.05,1980800.05,0.0,0.0,0.0,TRANSFER,1
6278287,20281.44,20281.44,0.0,0.0,0.0,TRANSFER,1
6358039,986623.96,986623.96,0.0,0.0,0.0,TRANSFER,1
3620883,379057.93,379057.93,0.0,79634.67,458692.6,CASH_OUT,1
5563757,1090527.71,1090527.71,0.0,0.0,0.0,TRANSFER,1
5186920,1742012.06,1742012.06,0.0,70881.61,1812893.67,CASH_OUT,1
6201540,727792.98,727792.98,0.0,0.0,0.0,TRANSFER,1
6281481,10000000.0,10000000.0,0.0,0.0,10000000.0,CASH_OUT,1
6347930,76582.23,76582.23,0.0,0.0,0.0,TRANSFER,1
6281814,940957.88,940957.88,0.0,434097.75,1375055.63,CASH_OUT,1
562242,77773.14,77773.14,0.0,0.0,0.0,TRANSFER,1
6065309,8991625.83,8991625.83,0.0,2195033.03,11186658.86,CASH_OUT,1
994791,5188875.35,5188875.35,0.0,11465.0,5020573.28,CASH_OUT,1
5128585,5952739.3,5952739.3,0.0,26300.83,5979040.12,CASH_OUT,1
4645692,9198459.96,9198459.96,0.0,0.0,0.0,TRANSFER,1
6067991,10880.26,10880.26,0.0,746738.69,757618.95,CASH_OUT,1
4623394,84312.29,84312.29,0.0,0.0,0.0,TRANSFER,1
6308250,6295010.28,6295010.28,0.0,2848244.08,9143254.36,CASH_OUT,1
6171062,1565621.39,1565621.39,0.0,0.0,0.0,TRANSFER,1
1030761,921668.95,921668.95,0.0,0.0,0.0,TRANSFER,1
2786463,9453680.72,9453680.72,0.0,0.0,9453680.72,CASH_OUT,1
2810808,235075.62,235075.62,0.0,0.0,0.0,TRANSFER,1
204215,2686564.04,2686564.04,0.0,0.0,0.0,TRANSFER,1
571496,291305.98,291305.98,0.0,0.0,0.0,TRANSFER,1
6036615,338293.14,338293.14,0.0,0.0,0.0,TRANSFER,1
1615121,619836.33,619836.33,0.0,0.0,0.0,TRANSFER,1
6061824,185391.82,185391.82,0.0,0.0,185391.82,CASH_OUT,1
6362474,302227.56,302227.56,0.0,0.0,0.0,TRANSFER,1
1855459,1627389.26,1627389.26,0.0,327368.64,2039219.38,CASH_OUT,1
1932220,1536245.52,1536245.52,0.0,682568.09,2218813.6,CASH_OUT,1
6021366,764646.4,764646.4,0.0,0.0,0.0,TRANSFER,1
6055680,142791.28,142791.28,0.0,724053.13,866844.41,CASH_OUT,1
1069257,1241118.86,1241118.86,0.0,30436340.62,31677459.48,CASH_OUT,1
6362594,144945.34,144945.34,0.0,0.0,0.0,TRANSFER,1
6057729,930970.44,930970.44,0.0,0.0,0.0,TRANSFER,1
667027,2352524.18,2352524.18,0.0,1227902.12,3580426.31,CASH_OUT,1
6292252,64181.21,64181.21,0.0,0.0,64181.21,CASH_OUT,1
1059570,2988103.3,2988103.3,0.0,0.0,0.0,TRANSFER,1
554857,461509.86,461509.86,0.0,0.0,0.0,TRANSFER,1
6168656,788855.1,788855.1,0.0,32662.41,821517.51,CASH_OUT,1
5561949,620512.76,620512.76,0.0,0.0,620512.76,CASH_OUT,1
3743971,144044.35,144044.35,0.0,0.0,144044.35,CASH_OUT,1
6351082,131842.85,131842.85,0.0,0.0,0.0,TRANSFER,1
538753,158299.34,158299.34,0.0,0.0,0.0,TRANSFER,1
6292294,639991.03,639991.03,0.0,0.0,0.0,TRANSFER,1
1946782,382960.64,382960.64,0.0,1639101.01,2022061.64,CASH_OUT,1
6080946,1459180.14,1459180.14,0.0,1120598.68,2579778.81,CASH_OUT,1
4388768,88424.06,88424.06,0.0,0.0,0.0,TRANSFER,1
537963,785323.0,785323.0,0.0,803839.25,1720783.92,CASH_OUT,1
6168734,6324299.91,6324299.91,0.0,411927.3,6736227.21,CASH_OUT,1
2084588,166323.01,166323.01,0.0,0.0,166323.01,CASH_OUT,1
6202289,1158373.23,1158373.23,0.0,0.0,0.0,TRANSFER,1
6118807,588173.24,588173.24,0.0,0.0,0.0,TRANSFER,1
6039457,732198.35,732198.35,0.0,0.0,0.0,TRANSFER,1
841751,581889.94,581889.94,0.0,0.0,0.0,TRANSFER,1
2121442,2075328.73,2075328.73,0.0,0.0,2075328.73,CASH_OUT,1
1511379,338229.88,338229.88,0.0,153679.25,491909.13,CASH_OUT,1
5990226,3019699.77,3019699.77,0.0,0.0,0.0,TRANSFER,1
3844874,1564952.45,1564952.45,0.0,0.0,1564952.45,CASH_OUT,1
6296677,1536733.52,1536733.52,0.0,244150.15,1780883.67,CASH_OUT,1
6053047,1301090.39,1301090.39,0.0,0.0,0.0,TRANSFER,1
6117876,148680.12,148680.12,0.0,0.0,0.0,TRANSFER,1
3467002,248043.99,248043.99,0.0,0.0,248043.99,CASH_OUT,1
2380628,103368.58,103368.58,0.0,0.0,103368.58,CASH_OUT,1
4388742,241337.83,241337.83,0.0,0.0,0.0,TRANSFER,1
1030414,14017.38,14017.38,0.0,0.0,14017.38,CASH_OUT,1
3741797,601222.02,601222.02,0.0,0.0,0.0,TRANSFER,1
6281465,21990.52,21990.52,0.0,0.0,21990.52,CASH_OUT,1
3960331,5591414.49,5591414.49,0.0,686963.07,6278377.55,CASH_OUT,1
1030576,59127.34,59127.34,0.0,17207.02,76334.36,CASH_OUT,1
6259045,1649039.58,1649039.58,0.0,0.0,0.0,TRANSFER,1
2298023,312971.23,312971.23,0.0,0.0,0.0,TRANSFER,1
5987907,4900487.15,4900487.15,0.0,0.0,4900487.15,CASH_OUT,1
4972552,2111475.81,2111475.81,0.0,0.0,0.0,TRANSFER,1
6082019,27483.79,27483.79,0.0,0.0,0.0,TRANSFER,1
1531766,4530.71,4530.71,0.0,0.0,4530.71,CASH_OUT,1
2947671,1112204.51,1112204.51,0.0,0.0,0.0,TRANSFER,1
6309106,134227.05,134227.05,0.0,0.0,0.0,TRANSFER,1
1086408,617668.37,617668.37,0.0,108637.75,975065.21,CASH_OUT,1
5563749,1159831.33,1159831.33,0.0,0.0,0.0,TRANSFER,1
6008685,8006429.04,8006429.04,0.0,0.0,8006429.04,CASH_OUT,1
1016898,61487.67,61487.67,0.0,0.0,0.0,TRANSFER,1
3741798,601222.02,601222.02,0.0,0.0,601222.02,CASH_OUT,1
1932197,98634.75,98634.75,0.0,0.0,0.0,TRANSFER,1
4105314,1788729.73,1788729.73,0.0,0.0,0.0,TRANSFER,1
1059658,966222.5,966222.5,0.0,0.0,0.0,TRANSFER,1
1042897,2393539.65,2393539.65,0.0,5157128.07,7550667.73,CASH_OUT,1
4388752,1160652.82,1160652.82,0.0,0.0,0.0,TRANSFER,1
6019720,145482.09,145482.09,0.0,0.0,0.0,TRANSFER,1
6296669,10000000.0,10000000.0,0.0,1622330.57,11622330.57,CASH_OUT,1
56477,1154353.99,1154353.99,0.0,0.0,10872.9,TRANSFER,1
6006722,326394.8,326394.8,0.0,16973.41,343368.22,CASH_OUT,1
6074064,12804.74,12804.74,0.0,116946.42,129751.15,CASH_OUT,1
6273191,13128.49,13128.49,0.0,293704.01,306832.5,CASH_OUT,1
6281506,17733.57,17733.57,0.0,0.0,0.0,TRANSFER,1
6362429,252667.75,252667.75,0.0,0.0,252667.75,CASH_OUT,1
6010872,541486.74,541486.74,0.0,0.0,541486.74,CASH_OUT,1
6281483,0.0,0.0,0.0,0.0,0.0,CASH_OUT,1
4971582,600722.15,600722.15,0.0,2372103.71,2972825.85,CASH_OUT,1
3997340,40043.74,40043.74,0.0,0.0,0.0,TRANSFER,1
6358046,372703.48,372703.48,0.0,0.0,0.0,TRANSFER,1
5791128,125822.44,125822.44,0.0,0.0,0.0,TRANSFER,1
5563786,251832.96,251832.96,0.0,392591.73,644424.68,CASH_OUT,1
4684525,420330.71,420330.71,0.0,99227.28,519557.99,CASH_OUT,1
6351056,343972.5,343972.5,0.0,0.0,343972.5,CASH_OUT,1
6351245,1820864.64,1820864.64,0.0,0.0,0.0,TRANSFER,1
6281485,0.0,0.0,0.0,0.0,0.0,CASH_OUT,1
6160866,1057053.6,1057053.6,0.0,0.0,0.0,TRANSFER,1
4384504,10000000.0,16580427.81,6580427.81,0.0,0.0,TRANSFER,1
6308246,10000000.0,10000000.0,0.0,56142.18,10056142.18,CASH_OUT,1
6302241,34502.7,34502.7,0.0,0.0,34502.7,CASH_OUT,1
6281505,398045.73,398045.73,0.0,0.0,398045.73,CASH_OUT,1
6347175,174107.36,174107.36,0.0,0.0,0.0,TRANSFER,1
6284234,1423627.83,1423627.83,0.0,0.0,1423627.83,CASH_OUT,1
1864133,329728.11,329728.11,0.0,0.0,329728.11,CASH_OUT,1
2897551,10000000.0,10000000.0,0.0,0.0,10000000.0,CASH_OUT,1
6040740,7515624.63,7515624.63,0.0,0.0,0.0,TRANSFER,1
6281791,2935952.76,2935952.76,0.0,0.0,0.0,TRANSFER,1
2115684,342675.47,342675.47,0.0,412117.94,754793.41,CASH_OUT,1
6292358,145944.8,145944.8,0.0,0.0,0.0,TRANSFER,1
288377,212089.74,212089.74,0.0,257758.48,469848.23,CASH_OUT,1
6200311,130479.52,130479.52,0.0,0.0,0.0,TRANSFER,1
1059591,186227.75,186227.75,0.0,225566.47,411794.22,CASH_OUT,1
1030528,167067.78,167067.78,0.0,169160.19,336227.97,CASH_OUT,1
6292352,2799902.39,2799902.39,0.0,0.0,0.0,TRANSFER,1
6065311,430207.22,430207.22,0.0,148478.49,578685.71,CASH_OUT,1
2889224,266836.35,266836.35,0.0,0.0,0.0,TRANSFER,1
285020,248056.41,248056.41,0.0,0.0,201427.47,CASH_OUT,1
6291213,115782.68,115782.68,0.0,0.0,0.0,TRANSFER,1
6328878,228416.57,228416.57,0.0,42676.83,271093.4,CASH_OUT,1
6292360,504362.34,504362.34,0.0,0.0,0.0,TRANSFER,1
6202041,305710.24,305710.24,0.0,0.0,0.0,TRANSFER,1
3423411,40231.56,40231.56,0.0,23948.79,64180.35,CASH_OUT,1
5648166,1547877.98,1547877.98,0.0,0.0,0.0,TRANSFER,1
6122724,342970.95,342970.95,0.0,660948.23,1003919.18,CASH_OUT,1
1325512,417217.89,417217.89,0.0,2468054.62,2885272.51,CASH_OUT,1
6271790,18405.16,18405.16,0.0,803683.91,822089.07,CASH_OUT,1
1030437,446032.95,446032.95,0.0,0.0,0.0,TRANSFER,1
6019715,13914.81,13914.81,0.0,1495380.79,1509295.6,CASH_OUT,1
6163144,85303.24,85303.24,0.0,0.0,0.0,TRANSFER,1
5563708,10000000.0,10000000.0,0.0,109827.22,10109827.22,CASH_OUT,1
6082007,98086.09,98086.09,0.0,0.0,0.0,TRANSFER,1
6272361,6038051.03,6038051.03,0.0,0.0,0.0,TRANSFER,1
6260573,780687.45,780687.45,0.0,0.0,0.0,TRANSFER,1
6296628,64083.54,64083.54,0.0,0.0,0.0,TRANSFER,1
6039472,24382.08,24382.08,0.0,6866.91,31248.99,CASH_OUT,1
4341939,443682.96,443682.96,0.0,587076.1,1030759.06,CASH_OUT,1
6361504,135289.71,135289.71,0.0,0.0,0.0,TRANSFER,1
6201734,736677.36,736677.36,0.0,190199.92,926877.28,CASH_OUT,1
6261907,33964.87,33964.87,0.0,0.0,33964.87,CASH_OUT,1
3897884,741277.85,741277.85,0.0,0.0,0.0,TRANSFER,1
1059630,93732.16,93732.16,0.0,0.0,0.0,TRANSFER,1
5987942,571163.03,571163.03,0.0,0.0,0.0,TRANSFER,1
1030438,446032.95,446032.95,0.0,205977.41,652010.36,CASH_OUT,1
5563754,173668.46,173668.46,0.0,383083.73,556752.19,CASH_OUT,1
3608723,158214.43,158214.43,0.0,1341496.75,1499711.18,CASH_OUT,1
1070139,621569.61,621569.61,0.0,270256.82,891826.43,CASH_OUT,1
1030637,173782.59,173782.59,0.0,0.0,0.0,TRANSFER,1
5988264,37766.23,37766.23,0.0,2344708.27,2382474.5,CASH_OUT,1
6362329,479926.98,479926.98,0.0,71009.24,550936.23,CASH_OUT,1
1732748,538428.86,538428.86,0.0,0.0,538428.86,CASH_OUT,1
5563787,542393.87,542393.87,0.0,0.0,0.0,TRANSFER,1
6272977,892213.56,892213.56,0.0,775015.13,1667228.69,CASH_OUT,1
2250315,2044841.02,2044841.02,0.0,0.0,0.0,TRANSFER,1
2382095,71323.49,71323.49,0.0,154430.46,225753.95,CASH_OUT,1
6308266,1637875.33,1637875.33,0.0,2042965.58,3680840.92,CASH_OUT,1
6305734,459.38,459.38,0.0,277498.02,277957.4,CASH_OUT,1
6009606,5049594.33,5049594.33,0.0,365902.48,5415496.81,CASH_OUT,1
296686,39713.28,0.0,0.0,1274866.51,1314579.79,CASH_OUT,1
6259976,135428.39,135428.39,0.0,0.0,0.0,TRANSFER,1
5868617,6392.08,6392.08,0.0,0.0,6392.08,CASH_OUT,1
6020281,873356.47,873356.47,0.0,0.0,0.0,TRANSFER,1
6020166,46130.88,46130.88,0.0,0.0,0.0,TRANSFER,1
1932226,87622.5,87622.5,0.0,262099.92,349722.42,CASH_OUT,1
3610369,10000000.0,25494862.93,15494862.93,0.0,0.0,TRANSFER,1
5991575,149535.0,149535.0,0.0,711124.24,860659.24,CASH_OUT,1
2801091,494453.52,494453.52,0.0,0.0,0.0,TRANSFER,1
6328867,6174385.48,6174385.48,0.0,0.0,0.0,TRANSFER,1
1030738,3607917.73,3607917.73,0.0,8391754.13,11999671.85,CASH_OUT,1
4388727,7748802.0,7748802.0,0.0,0.0,7748802.0,CASH_OUT,1
1015714,2249574.01,2249574.01,0.0,3785286.98,6034861.0,CASH_OUT,1
1059504,286670.9,286670.9,0.0,0.0,0.0,TRANSFER,1
6346140,186567.41,186567.41,0.0,0.0,186567.41,CASH_OUT,1
1030460,813133.35,813133.35,0.0,0.0,813133.35,CASH_OUT,1
6202684,459378.91,459378.91,0.0,0.0,0.0,TRANSFER,1
6040021,609400.88,609400.88,0.0,0.0,0.0,TRANSFER,1
6362345,71439.81,71439.81,0.0,106159.59,177599.4,CASH_OUT,1
6261063,228706.19,228706.19,0.0,118230.46,346936.65,CASH_OUT,1
6362530,1314660.84,1314660.84,0.0,0.0,0.0,TRANSFER,1
6168717,31945.44,31945.44,0.0,0.0,0.0,TRANSFER,1
6362340,40075.02,40075.02,0.0,0.0,0.0,TRANSFER,1
4785632,1532281.61,1532281.61,0.0,0.0,0.0,TRANSFER,1
6078200,22048.19,22048.19,0.0,0.0,0.0,TRANSFER,1
1030680,2627070.5,2627070.5,0.0,463083.63,3090154.12,CASH_OUT,1
5994338,10000000.0,15455965.86,5455965.86,0.0,0.0,TRANSFER,1
277265,119.0,119.0,0.0,0.0,0.0,TRANSFER,1
2780799,2582313.07,2582313.07,0.0,0.0,0.0,TRANSFER,1
4415617,71329.73,71329.73,0.0,0.0,0.0,TRANSFER,1
6166271,3774777.76,3774777.76,0.0,597455.51,4372233.27,CASH_OUT,1
242983,2927005.15,2927005.15,0.0,0.0,2994420.07,CASH_OUT,1
3173834,10000000.0,10000000.0,0.0,261802.02,10261802.02,CASH_OUT,1
5188061,199414.45,199414.45,0.0,0.0,199414.45,CASH_OUT,1
6281456,214760.72,214760.72,0.0,0.0,0.0,TRANSFER,1
911854,29988.0,29988.0,0.0,0.0,29988.0,CASH_OUT,1
1059500,1122508.34,1122508.34,0.0,0.0,0.0,TRANSFER,1
1030491,3512572.72,3512572.72,0.0,0.0,0.0,TRANSFER,1
5563791,193706.98,193706.98,0.0,0.0,0.0,TRANSFER,1
1059697,50845.13,50845.13,0.0,2739530.31,2790375.44,CASH_OUT,1
6328868,6174385.48,6174385.48,0.0,4188.79,6178574.27,CASH_OUT,1
1931763,7246962.16,7246962.16,0.0,0.0,0.0,TRANSFER,1
665638,326884.31,326884.31,0.0,337428.2,664312.51,CASH_OUT,1
819543,212613.29,212613.29,0.0,0.0,0.0,TRANSFER,1
3064961,264949.69,264949.69,0.0,0.0,264949.69,CASH_OUT,1
6074067,848134.57,848134.57,0.0,0.0,0.0,TRANSFER,1
1030602,9917.27,9917.27,0.0,408610.64,418527.91,CASH_OUT,1
1030593,810039.19,810039.19,0.0,0.0,0.0,TRANSFER,1
6014707,422261.63,422261.63,0.0,0.0,0.0,TRANSFER,1
1293871,3263443.15,3263443.15,0.0,927721.34,4191164.5,CASH_OUT,1
6018859,404185.57,404185.57,0.0,0.0,0.0,TRANSFER,1
4388758,681007.64,681007.64,0.0,0.0,0.0,TRANSFER,1
6281487,61846.05,61846.05,0.0,2094201.81,2156047.86,CASH_OUT,1
3617677,4574246.75,4574246.75,0.0,0.0,4574246.75,CASH_OUT,1
5996415,204030.2,204030.2,0.0,0.0,0.0,TRANSFER,1
6281799,762782.66,762782.66,0.0,0.0,0.0,TRANSFER,1
5606786,3354215.55,3354215.55,0.0,0.0,0.0,TRANSFER,1
6001561,59749.28,59749.28,0.0,1279160.38,1338909.66,CASH_OUT,1
2015678,887941.44,887941.44,0.0,69603.07,957544.51,CASH_OUT,1
6362548,1281113.84,1281113.84,0.0,0.0,0.0,TRANSFER,1
3749911,345533.89,345533.89,0.0,0.0,0.0,TRANSFER,1
5514350,70125.14,70125.14,0.0,0.0,0.0,TRANSFER,1
6296625,6250438.78,6250438.78,0.0,0.0,6250438.78,CASH_OUT,1
217978,123194.95,79466.45,0.0,535933.16,263908.84,TRANSFER,1
3960325,40593.23,40593.23,0.0,173347.8,213941.02,CASH_OUT,1
1066547,105859.41,105859.41,0.0,1210162.91,1316022.32,CASH_OUT,1
6266294,1265656.44,1265656.44,0.0,653351.54,1919007.98,CASH_OUT,1
1070021,355832.18,355832.18,0.0,92057.45,447889.63,CASH_OUT,1
6281816,119.65,119.65,0.0,1183575.58,1183695.22,CASH_OUT,1
1030322,2776135.33,2776135.33,0.0,0.0,2776135.33,CASH_OUT,1
3193200,1946.74,1946.74,0.0,403800.11,405746.85,CASH_OUT,1
6281496,468638.03,468638.03,0.0,0.0,0.0,TRANSFER,1
6128527,161804.68,161804.68,0.0,22621.89,184426.57,CASH_OUT,1
3214345,10000000.0,10000000.0,0.0,0.0,10000000.0,CASH_OUT,1
6168490,151105.97,151105.97,0.0,0.0,151105.97,CASH_OUT,1
1030534,1871553.73,1871553.73,0.0,0.0,1871553.73,CASH_OUT,1
3143901,75708.87,75708.87,0.0,0.0,0.0,TRANSFER,1
6168714,730677.5,730677.5,0.0,0.0,730677.5,CASH_OUT,1
6039451,1710180.37,1710180.37,0.0,0.0,0.0,TRANSFER,1
6296003,188731.21,188731.21,0.0,591154.11,779885.32,CASH_OUT,1
643435,3606943.31,3606943.31,0.0,0.0,0.0,TRANSFER,1
4785633,1532281.61,1532281.61,0.0,0.0,1532281.61,CASH_OUT,1
1030339,106673.26,106673.26,0.0,0.0,0.0,TRANSFER,1
1059578,511379.9,511379.9,0.0,0.0,0.0,TRANSFER,1
1931843,147649.37,147649.37,0.0,0.0,0.0,TRANSFER,1
6259952,269692.53,269692.53,0.0,0.0,0.0,TRANSFER,1
5866389,108560.06,108560.06,0.0,0.0,108560.06,CASH_OUT,1
6358052,6514.47,6514.47,0.0,0.0,0.0,TRANSFER,1
6273205,222517.07,222517.07,0.0,130580.85,353097.93,CASH_OUT,1
3614179,3738574.9,3738574.9,0.0,124080.87,3862655.77,CASH_OUT,1
5563783,2887744.35,2887744.35,0.0,0.0,0.0,TRANSFER,1
1030704,1440705.58,1440705.58,0.0,0.0,1440705.58,CASH_OUT,1
5937493,540914.12,540914.12,0.0,36447.52,577361.64,CASH_OUT,1
1030535,2949339.09,2949339.09,0.0,0.0,0.0,TRANSFER,1
5188009,7703574.71,7703574.71,0.0,0.0,7703574.71,CASH_OUT,1
2708827,1330802.24,1330802.24,0.0,0.0,0.0,TRANSFER,1
5737826,350017.08,350017.08,0.0,0.0,350017.08,CASH_OUT,1
5155923,251199.91,251199.91,0.0,0.0,251199.91,CASH_OUT,1
1030647,78028.89,78028.89,0.0,0.0,0.0,TRANSFER,1
5351056,118462.93,118462.93,0.0,251578.05,370040.99,CASH_OUT,1
6358055,344886.44,344886.44,0.0,99583.8,444470.25,CASH_OUT,1
3821479,371669.59,371669.59,0.0,1636.52,373306.12,CASH_OUT,1
6055660,1939519.45,1939519.45,0.0,38036.62,1977556.07,CASH_OUT,1
6055676,141586.27,141586.27,0.0,0.0,141586.27,CASH_OUT,1
6273207,146095.73,146095.73,0.0,0.0,146095.73,CASH_OUT,1
6269757,347893.16,347893.16,0.0,0.0,0.0,TRANSFER,1
6112319,199940.02,199940.02,0.0,0.0,199940.02,CASH_OUT,1
6018825,553328.24,553328.24,0.0,0.0,0.0,TRANSFER,1
4541167,478078.24,478078.24,0.0,0.0,478078.24,CASH_OUT,1
6061809,1254775.16,1254775.16,0.0,0.0,0.0,TRANSFER,1
6360680,1897921.7,1897921.7,0.0,0.0,0.0,TRANSFER,1
5281869,2923356.25,2923356.25,0.0,245463.38,3168819.64,CASH_OUT,1
3579108,1954854.24,1954854.24,0.0,467323.58,2422177.82,CASH_OUT,1
1741502,160351.22,160351.22,0.0,0.0,0.0,TRANSFER,1
6202286,6106149.52,6106149.52,0.0,0.0,0.0,TRANSFER,1
3569333,296977.69,296977.69,0.0,0.0,0.0,TRANSFER,1
1279180,515645.16,515645.16,0.0,283377.85,799023.01,CASH_OUT,1
6010867,178616.12,178616.12,0.0,0.0,0.0,TRANSFER,1
1059653,37119.58,37119.58,0.0,0.0,37119.58,CASH_OUT,1
3960323,9366.63,9366.63,0.0,51153.4,60520.03,CASH_OUT,1
3571171,259186.43,259186.43,0.0,0.0,0.0,TRANSFER,1
6168682,2190762.32,2190762.32,0.0,0.0,2190762.32,CASH_OUT,1
6249103,381247.3,381247.3,0.0,0.0,0.0,TRANSFER,1
2382146,553399.25,553399.25,0.0,0.0,0.0,TRANSFER,1
6328875,953615.38,953615.38,0.0,0.0,0.0,TRANSFER,1
5996411,460434.46,460434.46,0.0,0.0,0.0,TRANSFER,1
6261323,493538.8,493538.8,0.0,341590.52,835129.32,CASH_OUT,1
1016744,13172.17,13172.17,0.0,0.0,13172.17,CASH_OUT,1
5841055,4257337.62,4257337.62,0.0,0.0,0.0,TRANSFER,1
2368943,114743.39,114743.39,0.0,65672.88,180416.27,CASH_OUT,1
6027395,8177.04,8177.04,0.0,842143.06,850320.1,CASH_OUT,1
3958539,602807.17,602807.17,0.0,0.0,602807.17,CASH_OUT,1
6053281,296940.32,296940.32,0.0,0.0,0.0,TRANSFER,1
1291987,7927.06,7927.06,0.0,0.0,0.0,TRANSFER,1
6259925,39247.74,39247.74,0.0,3972842.93,4012090.67,CASH_OUT,1
6362400,765104.94,765104.94,0.0,0.0,0.0,TRANSFER,1
6062144,669536.75,669536.75,0.0,0.0,0.0,TRANSFER,1
1013893,585010.21,585010.21,0.0,0.0,0.0,TRANSFER,1
1908584,49966.72,49966.72,0.0,0.0,0.0,TRANSFER,1
6040729,50279.4,50279.4,0.0,1108375.76,1158655.16,CASH_OUT,1
2382181,5393290.34,5393290.34,0.0,838712.9,6232003.24,CASH_OUT,1
5179871,7428844.46,7428844.46,0.0,0.0,0.0,TRANSFER,1
6008414,1150413.99,1150413.99,0.0,0.0,0.0,TRANSFER,1
2184958,131597.73,131597.73,0.0,0.0,0.0,CASH_OUT,1
6265588,4212682.84,4212682.84,0.0,0.0,0.0,TRANSFER,1
576367,404165.06,404165.06,0.0,0.0,404165.06,CASH_OUT,1
6282222,283121.68,283121.68,0.0,0.0,0.0,TRANSFER,1
1030432,841052.98,841052.98,0.0,0.0,841052.98,CASH_OUT,1
2726959,555574.92,555574.92,0.0,4271280.57,4826855.5,CASH_OUT,1
6030760,149975.43,149975.43,0.0,298776.08,448751.51,CASH_OUT,1
5563075,1500582.08,1500582.08,0.0,0.0,0.0,TRANSFER,1
24966,1996.17,1996.17,0.0,0.0,0.0,TRANSFER,1
5188016,34162.97,34162.97,0.0,0.0,0.0,TRANSFER,1
562243,77773.14,77773.14,0.0,1853403.61,1931176.75,CASH_OUT,1
3960123,559565.82,559565.82,0.0,310264.17,869829.99,CASH_OUT,1
2381685,2942177.94,2942177.94,0.0,0.0,0.0,TRANSFER,1
6020339,219300.76,219300.76,0.0,19058370.95,19277671.71,CASH_OUT,1
6232503,125146.75,125146.75,0.0,1820417.69,1945564.44,CASH_OUT,1
6175133,320977.49,320977.49,0.0,0.0,320977.49,CASH_OUT,1
6362421,124582.58,124582.58,0.0,320485.06,445067.64,CASH_OUT,1
5188054,362672.57,362672.57,0.0,0.0,0.0,TRANSFER,1
6362596,48442.88,48442.88,0.0,0.0,0.0,TRANSFER,1
6175272,1650856.19,1650856.19,0.0,1295493.53,2946349.71,CASH_OUT,1
6362238,8851.38,8851.38,0.0,0.0,0.0,TRANSFER,1
1519576,115535.52,115535.52,0.0,0.0,115535.52,CASH_OUT,1
1030628,1619331.51,1619331.51,0.0,0.0,1619331.51,CASH_OUT,1
2384739,662276.78,662276.78,0.0,0.0,0.0,TRANSFER,1
6351239,8813323.11,8813323.11,0.0,0.0,0.0,TRANSFER,1
3574582,196561.69,196561.69,0.0,0.0,0.0,TRANSFER,1
4784797,88748.63,88748.63,0.0,0.0,0.0,TRANSFER,1
6201186,818639.22,818639.22,0.0,256864.44,1075503.66,CASH_OUT,1
3175516,240899.12,240899.12,0.0,0.0,0.0,TRANSFER,1
1070080,6351930.74,6351930.74,0.0,0.0,0.0,TRANSFER,1
6039440,181104.66,181104.66,0.0,205812.52,386917.18,CASH_OUT,1
5563765,208868.36,208868.36,0.0,0.0,0.0,TRANSFER,1
3220577,213463.32,213463.32,0.0,0.0,0.0,TRANSFER,1
6702,17320.91,17320.91,0.0,0.0,0.0,TRANSFER,1
5996375,5475018.52,5475018.52,0.0,0.0,0.0,TRANSFER,1
5328688,54725.54,54725.54,0.0,0.0,0.0,TRANSFER,1
1059610,99808.45,99808.45,0.0,0.0,0.0,TRANSFER,1
1030622,1735647.47,1735647.47,0.0,0.0,1735647.47,CASH_OUT,1
6351196,635409.32,635409.32,0.0,1500157.41,2135566.73,CASH_OUT,1
2778705,106434.23,106434.23,0.0,0.0,163775.04,CASH_OUT,1
1938532,63210.91,63210.91,0.0,6697.1,69908.01,CASH_OUT,1
6285540,420270.22,420270.22,0.0,10608106.66,11028376.88,CASH_OUT,1
6009598,4339822.23,4339822.23,0.0,0.0,4339822.23,CASH_OUT,1
6020335,279826.54,279826.54,0.0,492054.19,771880.72,CASH_OUT,1
1653385,3457169.26,3457169.26,0.0,503937.81,4543519.99,CASH_OUT,1
6039447,190215.18,190215.18,0.0,0.0,0.0,TRANSFER,1
6281826,668595.91,668595.91,0.0,72554.54,741150.46,CASH_OUT,1
